file_name,Número de 44 dígitos,chNFe,xMun,Texto após último ponto e vírgula,vProd
31240302334933000140550010000072411879790094-nfe,31240325031668000127550010000647871521658825,31240302334933000140550010000072411879790094,ALFREDO VASCONCELOS,SAMEH ESTADO,2316.50
31240302334933000140550010000072421190101075-nfe,31240304158618000135550010000151521003211320,31240302334933000140550010000072421190101075,ALFREDO VASCONCELOS,LIMPEZA E BRILHO MMH,150.00
31240302334933000140550010000072431912765612-nfe,31240300874929000140550010005316631530707371,31240302334933000140550010000072431912765612,ALFREDO VASCONCELOS,MEDCENTER ESTADO,211.50
31240302334933000140550010000072441445623416-nfe,31240318269125000187550010006484601695546698,31240302334933000140550010000072441445623416,ALFREDO VASCONCELOS,BIOHOSP,1989.00
31240302334933000140550010000072451107859124-nfe,31240303945035000191550010002842351009798896,31240302334933000140550010000072451107859124,ALFREDO VASCONCELOS,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240303945035000191550010002842351009798896 ACACIA ESTADO,465.00
31240302334933000140550010000072461812010107-nfe,31240321681325000157550010002416261702644064,31240302334933000140550010000072461812010107,ALFREDO VASCONCELOS,MULTIFARMA ESTADO,1359.10
31240302334933000140550010000072471023318917-nfe,33240331673254001095550000008654881296236450,31240302334933000140550010000072471023318917,ALFREDO VASCONCELOS,B BRAUN MMH,780.00
31240302334933000140550010000072481656286710-nfe,31240300874929000140550010005322511762935340,31240302334933000140550010000072481656286710,ANTONIO CARLOS,MEDCENTER ESTADO,705.00
31240302334933000140550010000072491189144514-nfe,41240348368182000184550010000007401102030403,31240302334933000140550010000072491189144514,ANTONIO CARLOS,OUROMED,1220.70
31240302334933000140550010000072501450388443-nfe,31240318269125000187550010006493271147050500,31240302334933000140550010000072501450388443,BARBACENA,BIOHOSP ESTADO,774.86
31240302334933000140550010000072511202985945-nfe,31240303945035000191550010002845511009808476,31240302334933000140550010000072511202985945,BARBACENA,ACACIA ESTADO,16565.40
31240302334933000140550010000072521064482347-nfe,33240324079703000115550010000045591484244190,31240302334933000140550010000072521064482347,BARBACENA,JF FARMA,874.50
31240302334933000140550010000072531100841019-nfe,31240321681325000157550010002417011789962264,31240302334933000140550010000072531100841019,BARBACENA,MULTIFARMA ESTADO,8159.85
31240302334933000140550010000072541778587240-nfe,43240331097402000180550010000039931447517669,31240302334933000140550010000072541778587240,ANTONIO CARLOS,ADL MED,136.00
31240302334933000140550010000072551661008477-nfe,43240331097402000180550010000039941553576093,31240302334933000140550010000072551661008477,BARBACENA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 43240331097402000180550010000039941553576093 ADL MED,136.00
31240302334933000140550010000072591847283540-nfe,33240331673254001095550000008654871412020083,31240302334933000140550010000072591847283540,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 33240331673254001095550000008654871412020083 B BRAUN MMH,7800.00
31240302334933000140550010000072601599510402-nfe,31240325031668000127550010000657661864965290,31240302334933000140550010000072601599510402,RESSAQUINHA,SAMEH ESTADO,286.50
31240302334933000140550010000072611106661014-nfe,31240325031668000127550010000647531478163809,31240302334933000140550010000072611106661014,RESSAQUINHA,SAMEH ESTADO,1325.27
31240302334933000140550010000072621104578109-nfe,31240303945035000191550010002853151009845034,31240302334933000140550010000072621104578109,RESSAQUINHA,ACACIA ESTADO,465.00
31240302334933000140550010000072631900810645-nfe,31240300874929000140550010005341271025833446,31240302334933000140550010000072631900810645,RESSAQUINHA,MEDCENTER ESTADO,1057.50
31240302334933000140550010000072641912696173-nfe,41240337882886000154550010000021861000029975,31240302334933000140550010000072641912696173,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 41240337882886000154550010000021861000029975 VERDE MMH,4512.29
31240302334933000140550010000072651810101003-nfe,31240312927876000167550010002982321005252380,31240302334933000140550010000072651810101003,RESSAQUINHA,SOMA ESTADO,2375.74
31240302334933000140550010000072661222010888-nfe,31240326401571000121550010000484421612919679,31240302334933000140550010000072661222010888,RESSAQUINHA,TRES PHARMA ESTADO,1360.20
31240302334933000140550010000072671331011050-nfe,52240349324221002077550010000583791642303026,31240302334933000140550010000072671331011050,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 52240349324221002077550010000583791642303026 FRESENIUS ESTADO,281.00
31240302334933000140550010000072681177210270-nfe,41240381706251000198550020000179721172164988,31240302334933000140550010000072681177210270,RESSAQUINHA,PROMEFARMA ESTADO,2772.00
31240302334933000140550010000072691798331015-nfe,31240367729178000220550010007813021497165384,31240302334933000140550010000072691798331015,RESSAQUINHA,RIOCLARENSE ESTADO,2232.98
31240302334933000140550010000072701494099768-nfe,31240345685588000100550010000009821000019820,31240302334933000140550010000072701494099768,RESSAQUINHA,FIGUEROA MMH,7688.95
31240302334933000140550010000072711591818134-nfe,35240396317508000197550010000007161238312155,31240302334933000140550010000072711591818134,RESSAQUINHA,CONEXAO 5 MMH,845.00
31240302334933000140550010000072721343315636-nfe,35240304956527000145550010000031441135894372,31240302334933000140550010000072721343315636,RESSAQUINHA,ORION MMH,1854.65
31240302334933000140550010000072731710591205-nfe,31240302814497000700550200012706151331200880,31240302334933000140550010000072731710591205,RESSAQUINHA,CIMED ESTADO,1962.88
31240302334933000140550010000072741656671053-nfe,31240300874929000140550010005322571907103867,31240302334933000140550010000072741656671053,RESSAQUINHA,MEDCENTER ESTADO,131.46
31240302334933000140550010000072751209903105-nfe,31240321681325000157550010002417001266913813,31240302334933000140550010000072751209903105,RESSAQUINHA,MULTIFARMA ESTADO,1356.48
31240302334933000140550010000072761660514433-nfe,35240349324221001690550000000986531842546117,31240302334933000140550010000072761660514433,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 35240349324221001690550000000986531842546117 FRESENIUS ESTADO,132.00
31240302334933000140550010000072771412011935-nfe,31240303945035000191550010002846241009809675,31240302334933000140550010000072771412011935,RESSAQUINHA,ACACIA ESTADO,699.26
31240302334933000140550010000072781274619337-nfe,35240313644713000130550010000213131627239040,31240302334933000140550010000072781274619337,RESSAQUINHA,ROMED MMH,1188.75
31240302334933000140550010000072791026116839-nfe,35240324827291000154550010000064601000716019,31240302334933000140550010000072791026116839,RESSAQUINHA,AMAR TRANSP. MMH,216.00
31240302334933000140550010000072801324737387-nfe,31240300874929000140550010005316671414610340,31240302334933000140550010000072801324737387,RESSAQUINHA,MEDCENTER ESTADO,282.00
31240302334933000140550010000072811186234889-nfe,31240304158618000135550010000151531002121332,31240302334933000140550010000072811186234889,RESSAQUINHA,LIMPEZA E BRILHO MMH,300.00
31240302334933000140550010000072821103883121-nfe,31240342799163000126550010001438471176938057,31240302334933000140550010000072821103883121,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240342799163000126550010001438471176938057 BH FARMA ESTADO,1814.50
31240302334933000140550010000072831106103396-nfe,31240373856593001057550010008109611211447575,31240302334933000140550010000072831106103396,SANTANA DO GARAMBEU,PRATI ESTADO,441.55
31240302334933000140550010000072841641936184-nfe,31240325031668000127550010000656471827109423,31240302334933000140550010000072841641936184,SANTANA DO GARAMBEU,SAMEH ESTADO,795.45
31240302334933000140550010000072851210343360-nfe,31240324325781000152550010000191421152054858,31240302334933000140550010000072851210343360,SANTANA DO GARAMBEU,MD FARMA,427.50
31240302334933000140550010000072861060103005-nfe,31240303945035000191550010002849221009818838,31240302334933000140550010000072861060103005,SANTANA DO GARAMBEU,ACACIA ESTADO,529.80
31240302334933000140550010000072871106659121-nfe,31240312927876000167550010002980871005250598,31240302334933000140550010000072871106659121,SANTANA DO GARAMBEU,SOMA ESTADO,232.40
31240302334933000140550010000072881303249101-nfe,31240312927876000167550010002982341005252407,31240302334933000140550010000072881303249101,CRISTIANO OTONI,SOMA ESTADO,793.48
31240302334933000140550010000072891710632483-nfe,31240303945035000191550010002846761009811838,31240302334933000140550010000072891710632483,CRISTIANO OTONI,ACACIA ESTADO,245.25
31240302334933000140550010000072901408684108-nfe,31240324325781000152550010000191451299187871,31240302334933000140550010000072901408684108,CRISTIANO OTONI,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240324325781000152550010000191451299187871 MD FARMA,65.96
31240302334933000140550010000072911870750423-nfe,31240325031668000127550010000656491753659977,31240302334933000140550010000072911870750423,CRISTIANO OTONI,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240325031668000127550010000656491753659977 SAMEH ESTADO,286.50
31240302334933000140550010000072931610310940-nfe,31240325031668000127550010000648081824091440,31240302334933000140550010000072931610310940,CARANAIBA,SAMEH ESTADO,1228.95
31240302334933000140550010000072941236352829-nfe,31240325031668000127550010000656481242638241,31240302334933000140550010000072941236352829,CARANAIBA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240325031668000127550010000656481242638241 SAMEH ESTADO,732.09
31240302334933000140550010000072951482141020-nfe,31240312927876000167550010002979731005249378,31240302334933000140550010000072951482141020,CARANAIBA,SOMA ESTADO,37.40
31240302334933000140550010000072961461045770-nfe,31240300874929000140550010005337671907103865,31240302334933000140550010000072961461045770,CARANAIBA,MEDCENTER ESTADO,352.50
31240302334933000140550010000072971762105419-nfe,31240326401571000121550010000483641133713800,31240302334933000140550010000072971762105419,CARANAIBA,TRES ESTADO,427.38
31240302334933000140550010000072981553551626-nfe,31240367729178000220550010007822511192000318,31240302334933000140550010000072981553551626,CARANAIBA,RIOCLARENSE ESTADO,1465.30
31240302334933000140550010000072991305059028-nfe,31240312927876000167550010002980411005250114,31240302334933000140550010000072991305059028,CARANAIBA,SOMA ESTADO,1711.16
31240302334933000140550010000073001073800002-nfe,41240326089337000100550020000028111032754619,31240302334933000140550010000073001073800002,CRISTIANO OTONI,BELLPHARMA,1079.07
31240302334933000140550010000073011925308504-nfe,31240325031668000127550010000655691986591388,31240302334933000140550010000073011925308504,CARANDAI,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240325031668000127550010000655691986591388 SAMEH ESTADO,954.54
31240302334933000140550010000073021195026101-nfe,31240373856593001057550010008109621633441833,31240302334933000140550010000073021195026101,CARANDAI,PRATI ESTADO,3535.20
31240302334933000140550010000073031539402408-nfe,31240312927876000167550010002982351005252412,31240302334933000140550010000073031539402408,CARANDAI,SOMA ESTADO,87.50
31240302334933000140550010000073041731641099-nfe,55240349324221002077550010000583821015193783,31240302334933000140550010000073041731641099,CARANDAI,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 55240349324221002077550010000583821015193783 FRESENIUS ESTADO,101.00
31240302334933000140550010000073051142507301-nfe,31240342799163000126550010001441431935202619,31240302334933000140550010000073051142507301,CARANDAI,BH FARMA ESTADO,7358.00
31240302334933000140550010000073061210400489-nfe,31240303945035000191550010002845671009808700,31240302334933000140550010000073061210400489,CARANDAI,ACACIA ESTADO,1678.50
31240302334933000140550010000073071856601205-nfe,31240303945035000191550010002844701009805531,31240302334933000140550010000073071856601205,CARANDAI,ACACIA ESTADO,1234.43
31240302334933000140550010000073081608109707-nfe,31240312927876000167550010002980841005250561,31240302334933000140550010000073081608109707,CARANDAI,SOMA ESTADO,5380.15
31240302334933000140550010000073091981070613-nfe,31240312927876000167550010002982391005252454,31240302334933000140550010000073091981070613,CARANDAI,SOMA ESTADO,2374.10
31240302334933000140550010000073101768227757-nfe,41240348368182000184550010000008031102030405,31240302334933000140550010000073101768227757,CARANDAI,OUROMED,125.70
31240302334933000140550010000073111381082414-nfe,,31240302334933000140550010000073111381082414,PAIVA,TS FARMA,108.17
31240302334933000140550010000073121371321650-nfe,,31240302334933000140550010000073121371321650,PAIVA,Simples Remessa sem retorno. Compras compartilhadas do CISAL31240342799163000126550010001441221286435316 BH FARMA ESTADO,1159.00
31240302334933000140550010000073131123929052-nfe,41240342587791000148550010000023901000089018,31240302334933000140550010000073131123929052,PAIVA,CSMED,452.90
31240302334933000140550010000073141108542654-nfe,,31240302334933000140550010000073141108542654,PAIVA,SAMEH,16.93
31240302334933000140550010000073151301046113-nfe,,31240302334933000140550010000073151301046113,PAIVA,SAMEH ESTADO,158.80
31240302334933000140550010000073161571036231-nfe,,31240302334933000140550010000073161571036231,PAIVA,FRESENIUS,1320.00
31240302334933000140550010000073171440028950-nfe,,31240302334933000140550010000073171440028950,PAIVA,INOVAMED,1054.85
31240302334933000140550010000073181810262533-nfe,,31240302334933000140550010000073181810262533,PAIVA,MED CENTER,211.50
31240302334933000140550010000073191054122853-nfe,,31240302334933000140550010000073191054122853,PAIVA,OUROMED,216.00
31240302334933000140550010000073201146940219-nfe,,31240302334933000140550010000073201146940219,PAIVA,OUROMED,195.31
